text,target
"I looked at this remote 2 days ago and decided to try the Harmony 650 first to confirm that Logitech's infra red system would with our equipment and because it does I came back to purchase one of these too however, the price jumped by nearly 40.00.Lower the price and I am a customer of this remote too FWIW, the Harmony 650 works flawlessly.Thank you",1
This bluetooth portable speaker has very good sound quality and the battery life is outstanding it also works good as a handsfree for my phone.,1
I had the previous model (non WIFI) of the Slingbox and the Ethernet port stopped working. The M2 replacement is just awesome. Took me literally 2 minutes to install and it worked right out of the box. Only issue I have is with the Verizon box which does not allow 2 HDMI to connected do had to use component instead. Either way love the new product.,1
Good receiver at a good price. I like the built in bluetooth which you avoid getting tangled up with wires.,1
"This PNY Anarchy DDR4 memory kit gives your desktop a boost, operating at 2400MHz for fast multitasking and browsing.About cheaper than those famous big brand but still works good",1
Very easy to program. Controls all your gadgets. This is the best remote ever. You can personalize it with pictures and phrases. Easy to use anyone can use this.,1
The bass will make it keep moving so that it will eventually keep falling off whatever you set it on. Plus when it falls the side will pop off and eventually break so that they won't stay on making it so the water can get inside.,1
Nice,1
No issues whatsoever. Popped it in my PC and it's been working like a champ ever since.,1
"Awesome for outdoors, short battery life if left on full blast",1
"I came in to Best Buy to buy the Sony XB40 Bluetooth speaker but they were sold out. I was going to the lake for the weekend and wanted music in camp so I let the sales associate talk me into settling for the downsized XB30. I should have waited. The sound is not nearly as rich, and the bass is sub-standard. Whats worse, when I pushed the ""Mega Bass"" button in an effort to bump it up, I was rewarded with an annoying buzzing each time the bass hit. I subsequently returned the XB30 to Best Buy and upgraded to the XB40, which I have been very pleased with.",1
"This is the best speaker I have ever owned. The sound is so clear and the highs and lows are amazing. I was lenient on buying a Sony product after so many bad Sony products in mid 2000, but I'm glad I took a chance. I will now be buying more Sony audio products as well as a new TV as I'm replacing my home theater.",1
"I've been looking for high quality bluetooth headphones for over a year now. I walked into Bestbuy assuming I would buy the Bose Quietcomfort but walked out with the JBL 700 Elites. Great sound (and very adjustable using the JBL iOS app), wonderful build quality and very comfortable to wear. The fit is a bit snug, but I've got a large head.",1
This is my second Logitech Harmony. My first remote lasted well over 8 years and never had any issues except the battery would no longer maintain a charge. I was so satisfied with my first one that I decided to buy another. This remote will control almost anything u program in to it. It is very easy to set up and effortless to use. One buton turns on/off everything. The help feature fixes any issue with ease. My only complaint is that the battery life seems a bit short but I do use it quite a bit every day. I will forever continue to use Logitech for my remote needs.,1
Best Buys has the best prices anywhere. I check around but seem to always buy here,1
"These speakers deliver a rich, beautiful sound to our outdoor entertainment area.",1
"Feels great, works great... just all-around amazing!",1
Need a single solution to handle my entertainment center in my office. Longer to program than I thought it would take but overall once I learned the controls and programmed it the system became very easy to use.,1
Use every day. More comfortable over time. Best sound I've found.,1
These phones are outstanding. Hearing old songs and sounds I never noticed before. Great for watching movies on iPad.,1
"Tried the P3's, loved the sound quality but didn't like the feel on my ears after an hour or so. Decided to switch to an over the ear model and love the P7's. Vocals are crystal clear and the bass is rich without the overdone bass of many headphones. Very comfortable for long periods and with glasses on. They sound great with a tablet, phone, desktop or receiver and can play as loud as you would want without distortion with any of them. Expensive but worth it.",1
"I was looking for some quality Bluetooth noise cancelling headphones for my upcoming trip overseas. These are comfortable, fairly easy to set up, and have good rich sound. The app you download for your Bluetooth Source device gives you quite a bit of sound quality control. They fold up nicely and fit into a pouch which they provided.",1
shouls have bought a smart tv. Not as clear,1
For me it is a must to have to secure my online business transactions by using my own personal MIFI Jetpack.,1
"Great bracket. I first felt it was somewhat pricey, but after it was installed and the 65"" TV mounted, it was very secure, hence well worth the money.",1
"Beware that this mount will NOT fit the Sony XBR75x850c without some customization that you will have to learn on the fly. It is not in the instructions or on the Sanus website. I probably wouldn't have bought this mount for this TV if I knew of the problem ahead of time. I only came to the realizations discussed below after spending several hours trouble shooting the situation, by which time I had nicked the mount up a bit and felt I couldn't return it.The problem is that the two bracket bars that you mount on the TV sit flush so you assume you do not need to use any of the provided spacers. However, once you mount the TV onto the wall unit and try and put the click cap on the lower cross bar (part number 22), you'll see that this lower cross bar goes so far that it hits raised edges on either side of the back panel of the TV. This is slight, but prevents the lower bar from fully seating into the receivers of the vertical brackets. This prevents the click cap from fitting properly and you won't be able to screw it together. The click cap is a critical component because it holds the bottom of the TV into place on the mount, which is very important when you are tilting the TV.There are two possible solutions. One is to install a spacer between the bracket bar and TV when you start off. Two problems here, one is that it will now be 1/2 less flush, and the other is that there does not seem to be a medium length screw provided that will fit the small spacer yet not penetrate too far into the TV. There is a short screw, fine for when not using any spacer, and a long screw that looks too long to use with the small spacer with this Sony TV (which appears to have a shallow screw receiver. Sorry that I can't tell you if it is since I went directly to solution number two: cut a few inches off the end of each side of the lower horizontal bar to prevent it from running over into the raised area of the back of the TV. This appears fine to me because this lower bar just appears to provide stability. The top bar and wall unit hold the weight. Basically you are cutting the lower horizontal bar short of where the back of the TV sticks out again. Not elegant, I suppose, but it works and keeps it more flush to the wall. You'll see what I mean if you have to go through this exercise.I'm fine with other aspects of the mount. We mounted dead center on the wall so didn't have to worry about the tilt issues that other people mention, but I could see where that could be a problem since the mount has some play. You'd probably have to pay a lot more for a stiffer mount (!).The people at Sanus were very helpful dealing with other questions I had. And I have been happy with two other mounts I bought form them for other TVs. I tried to explain all the above to them but was unsuccessful because its hard to do unless you are looking at it together.",1
So far to date I haven't had any problems with these drives right out of the box. They've outlasted my hardware I installed them in and enjoyed the performance.,1
"Where are the buttons Hoping I could customize to get the TiVo skip buttons, no. No number keypad is annoying. Battery life annoying, no warning of impending death. Old harmony would warn of dying battery. Please someone make a decent remote again! Returning.",1
"WOW! WOW! WOW! We debated on getting this remote. We knew we did not want a voice activated one, and we also knew from experience that we did not want 3 - 5 remotes to operate our television, bluray, music, wii, and cable. After reading the reviews here and on other websites, we decided to go with the Harmony Ultimate One. Geek Squad programmed it along with our 4K Ultra HD tv installation. This is the best money we have ever spent! It is super easy and we only need one remote for everything!! EVERYTHING!",1
I bought these to increase the RAM on my Mac desktop. Easy to install and made that spinning ball a thing of the past.,1
Good quality. Sounds great. I came in a huge box. But it's a nice size for my living room.,1
Great remote! Love the charger. The support is great! My 2nd one and even my wife can program it!,1
i just bought this blue tooth Sony h.ear go speaker and it is awesome. sounds really great. loud and different settings..,1
"Nice speaker, bland when compared to the x77, x88 and x9, but does a good job overall",1
l like the fact that you can use your earphones for using a regular phone and hear it well,1
"Just what I was looking for, practically brand new, thank you!!",1
"Someone complained about the noise and lives 6 miles away in a different neighborhood. Rich powerful sound and has visual stimulation with LEDs that will change colors at 200bpm precisely, I don't know how they make the lights go with the music but it is a really neat feature. Also sounds excellent with any music genre at any volume unless you're trying to have a party with more than like 200 people.",1
This mouse is hands down the best wireless one that I have ever used.,1
Needed a backpack bag to handle all my equipment and sup pies. This would up be a perfect selection.,1
Love it. Speed is very good. Price is fair and it does the job.,1
"A bit more complicated than the previous one, but works well.",1
solid product that was competitively prices. would recommend.,1
My husband love it it was a gift and perfect good product,1
had to return because of one defective stick. good looking memory though.,1
This is our 5th logitec remote and 2nd.Of this model. Love them. Easy to use and simple to update. Only complaint about this model is battery life. Does not last nearly as long as the others we have in the house,1
This TV has a beautiful color picture quality! The images for Netflix and other apps are visible too.,1
"So far so good! Took 2-3 people to install because it's heavy, but it's heavy for a reason (durability). Would recommend.",1
"Currently running on 32 GB of RAM by using this product on my PC and if anything to attach, is that I have no problems so far. Been running the PC for the past 2 months.",1
I love it it is the best it is slim and can fit in ur pocket easy,1
"Easy to set up, easy to use. Great enhancement for my theatre.",1
Works great with the surface pro 4,1
"EU Megablast is a very unique BT speaker with Alexa assistant. This device is WELL BUILT, heavy, and rugged. Pros: very clear soundhuge battery powervery good range for wifi and BT connectivity (perfect for backyard and garage work)water proof, pool proof, shock proof.Alexa assistant (need I say more?)Cons- as of now it supports only a limited music apps (no Spotify) - connecting to smart home devices is not so easy (had hard time connecting the megablast with my Phillips Hue home kits)- Bass on this device could be better for this price- the base that lets you dock the device while at home is an option at $40 and it comes in white color only.at the end I know for a fact that this device will last for years and survive a lot of parties/ camping, etc. the apps and Alexa support will hopefully get better with time.",1
Overall a great receiver! Had issues with the app but an email to alpine support will get you squared away.,1
"One of my front factory speakers blew on my '07 GMC. Price at dealer was $164 to replace the one speaker. For the same price, got both front speakers replaced and the sound is noticeable better, which is saying a lot because I have old ears!",1
It's perfect and I'm so glad I bought it for my husband. He loves it and doesn't want anyone to touch nor use his laptop. We love shopping at Vest Buy for all our electronic and gaming system.,1
"Ultimate One, a very good remote, pricey, but does everything you'd want in a remote and then some. Very easy to set up if you have all your product info. This remote does not include the hub, nor can you control Wii. It will let you input the Wii and turn on/off appropriate equipment but that's it. This one has a sleep timer which my old Harmony One didn't have. It's a nice feature. It's smaller than the Harmony One but feels good in hand. One issue is that without a number pad it's hard to use the remote without looking at it. It has a virtual keypad. The tactile keys are excellent and you can really feel when you press a key. All in all, it's very good, worked flawlessly the first time after set up. I may have wanted the hub so I could control everything from my IPAD, but it wasn't a deal breaker and you can always buy the hub separately. The set up program gives you an upgrade option if you buy the hub separately.",1
glad I decided to spend the extra for the computer way faster thanold one. Glad the sale person showed us what we wanted in a computer.,1
The picture is crystal clear and the inter-active web hub is smooth....,1
set up not easy need geek squad The geek squad was great,1
"bought for 13inch macbook pro 2010.easy install, power on with no problems.",1
Easy to set up and worked as it was supposed to. Truly plug and play,1
Love these speakers and the deal I got when combining them with an Alpine deck. Install was professional and easy. Would recommend.,1
"easy to install, very nice and slim. My only negative is that once it is installed the TV wobbles a little, but I would definetely recommended.",1
I wanted something I could wear while laying down on a couch or bed. If you lay your head on a pillow these are not very comfortable.,1
"Great remote, this is about my 6th generation of Logitech remotes and it is by far the best yet. Flexible programming and good back lighting. Reasons I did not give it 5 stars is the transport buttons are in a bit of an awkward place and the touch screen is twitchy when trying to input channel numbers directly, does not always pick up all presses, could just be my dry fingers after decades of working with my hands. Anyway, I cannot imagine having a home theater setup that does not include one of these remotes.",1
I enjoy listening to talk radio. Sirius is perfect!,1
This product is top of the line. I travel frequently and use a desktop computer. With this wireless adapter I can pickup motel internet with ease. How many times have you gone to a motel that says they have high speed only to be drowned out by the other residents. The only reason I don't 5 start this product is price. It's not extremely high just up there. I have no complaints.,1
"I love this speaker. I was in the market for a decent wireless bluetooth speaker, and I usually go with Sony products. I bought this on sale (about $30 off regular price) only because the box boasted Hi-Res Audio and Extra Bass. The sound quality coming out of this speaker is excellent. I could not ask for anything better. I am currently considering purchasing another to pair the two. The only faults of this speaker are the price and supported apps. Very confusing out of the box, but I guess the Song Pal app makes it easier to pair to it than just doing it without. BUY on sale.",1
"UPDATE ... Bottom Line Up Front: DON'T BUY SONY MARINE PRODUCTS. Corrosion formed over two weeks on a brand new unit ... enough corrosion to void the manufactures warranty. I can only assume that the advertising on the anti-corrosion coating is EXTREMELY exaggerated or that this is a manufacturing defect (my contention with them). After this experience, I will not even CONSIDER a Sony marine ANYTHING. It is NOT manufactured correctly to handle use on water.This radio was a disappointment for a very specific reason: It failed within a month of first usage. Even worse, the warranty REPLACEMENT unit failed less than a month after installing it. The first unit's failure was the inability to leave demo mode, i.e. making it useless. The second unit's failure was more spectacular ... a blown fuse on the water leaving a nice toxic smoke behind the control panel. This was followed by the blowing of a replacement fuse back on shore when power was reapplied. Obviously, something in the unit has a major short -- the second fuse blew immediately, produced some arcing, and a nice puff of toxic smoke!Kudos to Sony on the first replacement process. No so good on this second replacement. At least it's under warranty (and I bought an Amazon extended warranty, too).When it worked, the sound was good with plenty of volume without distortion. Bluetooth with an iPhone worked fine but it was slightly cumbersome getting them paired. It was easy to read in the bright sunlight and fairly easy to operate. Tuning FM could be a challenge but once I got it going, it wasn't that difficult.If I were to do this over, I would NOT buy this radio. Instead, I would spend the additional money on a Sonichub 2 to work with my Lowrance unit and put a plate over the hole in my boat's dash.",1
All in all for the price these are some nice speakers. They aren't heavy on the bass department but vocals mids and highs sound great,1
This is a great product and easy to setup. Really enjoy watching games anywhere.,1
"I bought this obviously to watch my pets. One of them has been digging at some trim and I wanted to see who it was. I have witnessed the culprit and am able to talk with her to get her to stop. I have been using for 2 weeks now, almost daily. When I go to work is my main concern, but have tried even while out shopping, dining etc. The picture has always been crystal clear, however, it does switch between black and white and color. Not sure why but it's not a major issue for me. You can can hear them or mute them, speak with them, check on the room temperature, it has night vision that works in the complete darkness and still get a nice picture. They also will save the recordings for you for a small fee. They give 7 days free. My only dissatisfaction with this product is that you cannot raise the volume on the camera itself and I feel it's a little on the low side. I do know the dogs can hear me when I speak to them. There are 2 holes in the bottom to mount, but the way I would really like to mount it turns the camera upside down and the picture stays that way, it won't right itself. I'm satisfied with this little camera and has done what I need it to do. When I have to be away from the pups I can still check in on them and talk with them. It has actually put me at ease and given me a little peace of mind. I can see that they are doing well, have water, they are playing and most importantly that they are safe and peaceful. My boss made a good point today as well. The direction the camera faces happens to be my front door, so I can see if anyone breaks in or if there should be a fire or some dangerous situation, I will know in real time.",1
"I purchased this stand and used it for a 55 Samsung LED Smart TV. The stand works well and the assembly was fairly easy. It is a pretty solid assembly with the 55 TV. I have no concerns about it tipping but I would strap it to the wall if there were children in the home. The price point is great. The kit included several different bolts and washers to attach the mount to nearly any type of TV. I would give it 5 stars however, I had to use different bolts and washers with the mount. The TV wobbled and shook with the bolts that were included with the kit. I recommend that if you are moving from a wall mount to table top that you use your old wall mount bolts.",1
"The fingerprint reader works well for the times the camera does not recognize you, always connects unlike Bluetooth, magnetic catches work for quick easy secure attachment.",1
"Wow I am really disappointed in this product. I have owned a Harmony One for about 5 years and it has been really great. It is wearing out and so I decided to replace it with this newer remote. the controls do not seem to be as intuitive to me. It is missing a few key features, the biggest of which is the ability to skip ahead with my DVR. I can fast forward, but not skip ahead What were they thinking I also really dislike the swipe to unlock that you are constantly having to swipe to get to the controls on the screen. I have actually gone back to using my aging Harmony One and this item is now really a decoration. Bummer",1
It doesn't seem to know all the commands/functions my devices are capable of.,1
"The bad: It's a two handed remote. By that I mean that you have to hold it in your hand to use it. You can't just leave it on the end table or other surface and reach over and push a button on it because the bottom is rounded. Another design flub is that the transport keys are located above the touch screen ! If you want to push play, rewind, pause etc., and you brush your hand across the touch screen before it times out you'll change the channel, or something else. Very irritating!! The good: It's very easy to program, and the charging cradle it a winner !",1
"It holds our 65"" samsung without issue ore movement. They installed it hitting all beams, my worries will be if I ever move will I be able to remove it myself. Well done Geeksquad.",1
"For such a small system,this thing packs a nice punch. Nice design,I'm happy overall. Cons- speaker wires in box interfere with bass so it's not as clean as it could be when cranked.Power cord is short.Stick her anywhere and feel the bass!,preferably a corner......Highly recommend.",1
"My problem was that the laptop was no longer charging. Purchased this Lenovo adapter and it worked at first. Now, nine months later, it is doing the same thing it did before.",1
did exactly what I was looking for - allowed me to watch TV remotey,1
"Easy to setup, work great. Rate AAA+",1
"This wall mount does not allow the television to pivot out to more than 30 degrees which means it only slightly pivot from left to right,sorry guys thumbs down on that",1
I love how it snaps into place. Easy to use. Only needs a light touch.,1
"These are perfect for upgrading older iMac Minis. Just pop the top, remove the old RAM and plug these in. They won't necessarily transform your machine into a powerhouse like a SSD will, but they can help with preventing memory paging, which is another performance killer.",1
Portable and powerful. Charges quickly and battery lasts for a long time.,1
"Had crucial 16gb and it sucks, bought PNY no problem , run like a charm",1
"This Sony stereo was better than i expected, i was surprised how loud it was, with a crisp clear sound! I'm ready to throw a party now lol",1
"great, but the touch screen is not very sensitive and u have to slap it and try to get it to go to other screens over and over again. But it is very reliable.",1
Love the new finger scan. Great feel and ease of use.,1
"I've only had this a few weeks, but ... Feels solid, good tactile feel for my typing needs, good key layout. Backlight works great, although it doesn't turn off automatically when not needed (i.e. in a well lit room). Fingerprint sensor seems to work as advertised. Touchpad works nicely. Somewhat pricey, but it works great. Wish it came in colors other than black.",1
Bought it for the wife so things turn on and off correctly . . .,1
No I can watch allMy sports channels on the go and at my computer at work!,1
Sound quality is good very stylish only complaint is not as loud as I would like them to be,1
Great deck but some things can be tweaked third-party application icons such as Google music don't show up and it's kind of annoying also there are no different background displays,1
"I've owned more than a dozen Bluetooth headphones over the last 2-3 years, most end up returned or quickly retired to a shelf. The Everest Elite 700 will not suffer either of these fates, it is exactly what I have been looking for.Bluetooth, adjustable noise canceling, great sound and comfortable fit, it's all there. I use mine with my home theater, a Bluetooth transmitter attached to the headphone output of the AV receiver, and headphones paired with that. Music, 4k movies, sports, all are represented well by the sound of these headphones. Good but not overpowering bass and no perceptible loss of mid and high tones. I highly recommend them.",1
"The Harmony Ultimate One is a great universal remote. It will eliminate the need for all the remotes you currently have, even for products that are 20 years old. The programing isn't too complex, but it will take some getting use to. Some TVs that you use for local, over-the-air (don't use cable or satellite), won't be able to work with the touch screen Favorites, due to the subchannel system. The remote touchscreen is great feature. With less buttons to wear out, it should last for years. The buttons it does have are backlit, so it is good to use in the dark. It is also rechargeable (comes with a base for recharging). So it will save on batteries.",1
The memory works great in my iMac! No problems with installation. Very good instructions.,1
Received on time and as advertised. Prefer bottoms to touch screen. You can easily hit the wrong command on the touch screen if you are no looking directly at it.,1
"it looks good with style. Audio quality is so so to me, maybe I had high expectation.",1
I brought this Bluetooth speaker for my son's birthday gift. He loved it!,1
I love it is hands down the best remote control that I ever owned,1
Got it on sale and i am very pleased with it so far.,1
"Previous Verizon Hotspot was stolen. Pretty quick purchase. Even with a external antenna, does not seem to have the reception ability previous one had",1
I love the speaker that I purchased. I thank God for the staff that helps me and made my purchased very pleasant,1
For a small speaker they have great sound and hooking them up is so easy if you have little room for placement they are great for that . Being Bose I wouldn't expect anything less,1
Makes life much easier without having to deal with 10 remotes laying around,1
These fit in my Sony handycam and work great nice picture and just the right length,1
works great,1
This remote is the best one I've ever owned. All the controls for my system are in the palm of my hand and no more having to go to reciever to change the volume and then go to DVR to change channels.,1
I just ordered this tv and unless I am doing something wrong I cannot access the smarthub inthe same manner that I see other people using it on videos . I am under the impression that the 5 Series tv I ordered (UN32M5300AFXZA) has an older version of Smarthub and although I did a factory reset of the tv my issue was not resolved. I see people accessing their Smarthub simply by pressing a button on their remote but my remote doesn't have a Smarthub buttom and I've downloaded an app that has it but I cannot access it . Clearly this is not the Samsung tv that comes with Google Play that would make this so much better and user friendly. I have tried everything to attempt to download an app or game but it seems as though that must've been on an older model tv . Nice tv nonetheless and the picture is amazing just can't figure out how to update the firmware or download apps from Google Play if this is even possible,1
Yamaha speakers provide balanced sound. Really happy with the sound quality for the price.,1
Loving my new keyboard for surface pro 4. The keys light up and the fingerprint scanner works great!,1
"I have purchased 7 of these between two Lenovo Ts440 Servers, one is for a replacement. So far they have all been performing just fine. I have had no issues and I would recommend these drives, Western Digital does have a new version out now.",1
"I have synced this with my Echo Dot to provide a richer sound, both for the standard voice as well as music playing . These speakers work very well in that service.",1
"If you are looking for a set of speakers to upgrade home theater system, buy this one",1
"While changing channels could be slightly smoother, this is a great solution for watching tv on the go, or saving you the money of renting a 2nd or 3rd cable box.",1
added the remote to my total system and simple to use. Love it. Best ever,1
"I bought these headphones on Black Friday for a really cheap price. These headphones exceeded my expectations. The sound quality is amazing on these headphones. I use an Ipod Touch to sync it wirelessly and it syncs w/out any problems. I use it to listen to music while I work out and I dont have to worry about the wires getting caught while I'm lifting weights. I just put my Ipod in my pocket and press shuffle and go.The bass is good, but not overwhelming. I guess it depends on the quality of the sound file that you're listening to. Overall, these headphones are excellent and a keeper.",1
"I own 2 of these. turns out that these can be added on to the SONY soundbars and work as rear surround speakers. The sound quality is amazing. They are really well built and feel really solid. I do have one complaint about the song pal app, its not as good as some of the other ""networked audio"" apps out there. I hope it will get better with time.",1
Very easy to use and love the way you don't have to charge it to use it...,1
this was very easy to hook up to my computer. I am very happy with the purchase,1
"Always loved Netgears hardware, and this is no different. Hooked up to my router easily and runs super fast.",1
This new keyboard is just about perfect.I really like the fingerprint reader as a back up.,1
Great replacement for VW Jetta rear door speakers.,1
Great speakers. I was just WoW when turned on after a simple install. Sound quality is natural and clear. This is not for a Boom system.... this is quality not quantity. Good luck.,1
I ordered 2 of them to build a computer and one worked flawlessly while the other failed.,1
"This is the third Logitech remote I have purchased this year. I have had nothing but trouble with it. I try to turn the volume on and it goes on mute. When I try to turn it up,it goes on it's blaring . I have two other remotes and they take AA batteries. This one you have to charge up every other day). The Logitech I have in the bedroom has lasted 7 years. And I only charge that one only once a week. I have a 2 year extended warranty on it...but the last one I had a 2 yr warranty on it and the Geek Squad hassled me about reinstalling it for free.",1
this purchase helped to increase the memory room on my Mac. now runs quicker. and it was easy to install!,1
"Very loud. Sounds is clear and send to have good battery life. Lights are pretty cool too, but if you're using it outside pretty useless.",1
"Verizon's 4G Mi-Fi was easy to install and get online. If you have the need for a mobile internet or just an alternative to the high priced internet for your home, this is the way to go.",1
"Needed to replace a Harmony 650 that I'd wore out the buttons on from use. After upgrading to a new TV, decided to upgrade to a more advanced remote, and Harmony was best option. Was able to get this remote for a little over 100 and so far its proven well worth it. Imported my 650 config into my new remote and in 5 minutes it was working great. Only tweeked a few settings so far and easy via newer software interface. Overall ver pleased with this remotes performance.",1
"This control does not work well even after multiple upgrades to the software; you can click on a channel and not get the one programmed but another one - usually with 2 or 3 digits for a 4 digit channel - e.g. 1004 comes in 04, 104, 14, and eventually it will go to 1004. I do not recommend this to anyone.",1
Great product. Easy to use. No problems. Would certainly recommend,1
Great product. Set up was intuitive and logical. Makes combining several controllers a breeze.,1
Took a little getting used to but works great. I was familiar with the online setup from my other Harmony remote. I was up and running in about 15 minutes.,1
it does what it is designed to do very well for !!!,1
Bought this to replace one which had been hit by lightning! Loved the last one and love this one as well! Better picture quality than an older Sony! Picture is so clear you can see the details!,1
"solid, this is my 5th one, i don't use any thing else. bought 2 open box before, excellent condition, save money that way.",1
Amazing feat of technology. I think these are the same tapes used by the Apollo missions. I can't figure out how the moving pictures are stamped on the tape (perhaps witchcraft) but the oohs and ahhs are always well worth the increased price. They have allowed me to document my howling wolf shirt in many different social situations.,1
This Harmony replaced my 7 year old Harmony 840. It was super easy to setup and when I replaced my amp was even easier to reprogram it.,1
Easy to install and works like a charm! when the TV is not in use the TV can be pushed fairly flush to the wall.,1
Highs and mids are good but bass sucks,1
Working fantastically.,1
"We purchased a pair of Beats for my daughter and she loved them, but they broke. She sent the broke pair in for a new pair, and they worked for a while, then the sound went out. So, we deciced to purchase a different brand. JBL is the working well with little to no issues.",1
"Great television, good sound, good graphics and great resolution.",1
My son loves the ability to simply sign into his new surface with a fingerprint.,1
Product works well but I think I would but the wireless next time for ease of updating.,1
I own a beat headset and Boss each have sound good but the JBL it's in a different class,1
i have 4 aw5500 on my outdoor patio I replaced my sony center channel with aw6500 wow so I have 4 aw5500 1 aw6500 for a center channel pairs up real nice and has nice base sound. big sound at low level I am also running a 10 inch sony sub nice clean sound happy happy,1
"Installation was easy and with the addition of a mic for calls is a plus, getting the radio setup was quick and easy, 5 star",1
Programming it is easy. It does take some tweaking and fiddling with it to get it to work just the way you want it. Overall a great remote!,1
"Great remote, controls multiple devices, activity based, and easy to program",1
These speakers are very easy to install and took less than an hour. The sound is incredible. They are a good value for the price.,1
Was using the Harmony app with my mobile devices and decided to try the remote. Works great!,1
"Love this remote. It's easy to use and have not had any problems at all. Love the ""help"" feature where it finds the problem with my equipment and corrects it.",1
"My Sling is connected to Verizon Fios box. I used the RCA connection to connect from the FIOS box to SLING and then another RCA connection to connect to a TV. FIOS does not allow using HDMI for two outputs. The picture is stable, sound is great.. The remote is on the screen and easily learnt. It was easy setup and I am very happy with my purchase.",1
"I bought this camera after my dog had been hospitalized with seizures, severe anemia and hypothyroid. Dr.'s orders required I monitor him at all time as he was very weak and tired. I was able to leave the house to run errands, get groceries etc while I watched every move he made. I can hear every breath, see every move, talk to him, play five different melodies, take video and still pics. It's simple to set up and operate. Extremely reliable as it is motion activated or you can just watch it live all of the time.",1
Got a great deal on the mouse. The shape is perfect for my hands.,1
Great sound system Would definitely recommend...,1
These are nice and clear fit in nicely easy to install,1
Very useful as it is light and comfortable to use. Instead of typing on the screen make the experience more enjoyable and productive. The fingerprint is handy and helps avoid having to type the password everytime.,1
"I've been using Harmony Remote for years. The Ultimate One is my latest upgrade as my 888 died. I am now using 3 of these.This series is by far the easiest to program and update. The online software talks you through setup, you just have to know your equipment and what inputs you're using. Setup should take no more then 20-30 minutes.",1
Speakers arrived I pulled my door panels off pulled the factory speakers out the I opened the new box of alpines pulled a speaker out and found speaker severely damaged with a split cone. Poor QI from wherever amazon got speakers from.,1
"love this remote, i could finally set aside the 5 i have to just use this one.",1
"Had to return. Heavy,tight and if you touched the area around the Mic, it made the speaker sound like it was cracked. Very annoying. I did like the sound of the speaker, when listening.",1
"These headphones sound amazing and the noise cancelling is second only to bose, I'd wager. The bass isn't that strong, but most can live without it. My only gripe with these is that they are modern on your ears. Not painful, so to speak, but the pressure of the ear cups is definitely uncomfortable after about 15 minutes.",1
The process it took to add my fingerprint and have it be accurate was very short and easily done.,1
"I was looking for a pair of ceiling speakers for our new kitchen addition to be used with a SONOS system. The powered SONOS cube has 55 watts / per channel and it is more than enough power to make these speakers sound good.I was afraid that if I only went with a 5 1/4 or 6 1/2 inch woofer, I'd be disappointed with the fullness and bass output. So I knew I had to buy a pair of 8 inch woofers to satisfy my high standard for sound quality. I was also slightly afraid that for under $200, these speakers wouldn't sound as good as some higher priced models.I am happy to report that these speakers ROCK!! They have good full sound and good bass output (for 8 inch speakers). They sound awesome and I have no complaints at all. The sound they produce is equal to, if not better, than many more expensive models.",1
Excellent sound until I listened to the spoken word. My left side had a rattle when certain pitches were obtained.,1
"These are the best pair of headphones I've ever had. Granted, I know there are much better headphones out there, but at this price, this is the best I've heard. Comfy fit, and the bells and whistles are cool! Auto-calibration and Ambient Aware are awesome features! Highly recommend!",1
The keyboard and touch pad are big upgrade over Pro 3 one. The fingerprint reader works wonderfully with Windows 10 Hello login. Takes less than a second to wake up and recognize. Highly recommend. Don't get it for SP4 since that has Hello capable camera.,1
"comfortable, but noise cancelation is not as good.",1
easy to set up easy to use.nice to only need one remote,1
Very happy with our purchase. Great price and easy to use,1
I have had many gopro carrying items but this one is definitely my favorite. Makes everything convient and it protects against theft.,1
"Took away one star due to lag. Every time you press a button on the virtual remote, there is noticeable and significant delay, and the stream actual freezes, not sure why. Video streams great, but controls are kind of clunky. I use the IR cable, due to device location, not sure if that introduces the lag. Other than waiting for the device to respond after remote commands, it works great.",1
Works well and holds a charge. I use it at work most days.,1
The picture is good but sound could be better.,1
"Has worked PERFECTLY since installation. Now the A6100 NETGEAR, a totally different story. But, this is about another model, and a suggested buy. NOT disappointed at all.",1
Get CH#130? IF No THEY are selling you an outdated platform,1
"This remote was a replacement for a Harmony 550. It blows the 550 away. Ergonomically, a much better design. I like the ease of use. It runs through the commands much faster, so it turns on and off the devices much quicker. I run a TV, Blu-Ray system, VCR (yes, I still have one), plus the cable box off of it. I use the Blu-Ray system to run the audio for a Wii (yes, we have one of those, too!). The remote has a charger/base, so I don't have to worry about batteries. The touch screen is very nice and responsive. It can be adjusted for background and lock time. It's a breeze to program from the computer, and can even be adjusted from the remote. I would highly recommend it.",1
"I got this system to replace my old (very old) Panasonic AV receiver. I ordered it because the product description said the EQ function says there is a setting that allows one to create their own custom EQ setting. Knowing that most preset EQ settings do VERY little in terms of equalization, I thought this was the way to go if I wanted a good bass setting since there is no bass or crossover controls for the sub-woofer.When I received the system, I discovered that not only was there no customizable EQ setting but the bass was very weak. I boxed it up and sent it back. For the price, it's junk!",1
All i know is if the sales rep was honest about the data use we would never purchased it. Either way our last time we will buy from you again. Nothing was done now stuck paying cancellation fee.,1
The technology freezes and loops. It also fails toporperly set or turn off single devices in sets. This causes you to have to do troubleshooting and a manual fix.,1
